date,city,AWND,PRCP,SNOW,TAVG,TMAX,TMIN
2020/11/12,NYC,10.5,0.28,0,61,69,48
2020/11/12,Phoenix,3.1,0,,59,73,49
2020/11/12,SF,6.5,0,,53,62,44
2020/11/12,Seattle,8.9,0.38,0,43,49,40
2020/11/13,Atlanta,9.6,0,0,63,73,52
2020/11/13,Boston,12.1,0.22,0,48,49,40
2020/11/13,Chicago,8.1,0,0,41,46,30
2020/11/13,Honolulu,13.2,0,,80,86,75
2020/11/13,Houston,6,0,0,71,80,62
2020/11/13,LA,6.3,0,,56,65,48
2020/11/13,Miami,2.9,0,,77,86,73
2020/11/13,NYC,9.6,0.16,0,50,52,48
2020/11/13,Phoenix,3.8,0,,62,77,50
2020/11/13,SF,9.4,0.01,,53,60,47
2020/11/13,Seattle,16.6,0.49,0,47,52,43
2020/11/14,Atlanta,5.8,0,0,58,71,47
2020/11/14,Boston,10.1,0,0,43,49,38
2020/11/14,Chicago,12.3,0.26,0,35,51,29
2020/11/14,Honolulu,9.6,0,,80,87,75
2020/11/14,Houston,8.3,0,0,75,87,65
2020/11/14,LA,5.8,0,,57,65,50
2020/11/14,Miami,6.7,0.06,,79,86,75
2020/11/14,NYC,12.3,0,0,51,54,45
2020/11/14,Phoenix,4.3,0,,62,75,49
2020/11/14,SF,5.1,0,,54,61,47
2020/11/14,Seattle,10.7,0.56,0,45,48,41
2020/11/15,Atlanta,7.6,0,0,60,72,48
2020/11/15,Boston,12.3,0.34,0,41,58,33
2020/11/15,Chicago,19.9,0.07,0,46,55,34
2020/11/15,Honolulu,6.3,0,,79,88,71
2020/11/15,Houston,10.3,0,0,75,77,52
2020/11/15,LA,4.3,0,,62,82,51
2020/11/15,Miami,6.3,0.03,,80,85,74
2020/11/15,NYC,15.7,0.13,0,50,64,41
2020/11/15,Phoenix,3.1,0,,63,82,50
2020/11/15,SF,3.4,0,,52,67,43
2020/11/15,Seattle,13,0.2,0,47,53,46
2020/11/16,Atlanta,8.7,0,0,53,63,43
2020/11/16,Boston,12.8,0.05,0,51,53,42
2020/11/16,Chicago,11.6,0,0,38,47,32
2020/11/16,Honolulu,8.3,0,,79,86,72
2020/11/16,Houston,3.4,0,0,59,73,44
2020/11/16,LA,6.3,0,,71,91,58
2020/11/16,Miami,4.9,0,,79,86,70
2020/11/16,NYC,15,0,0,54,57,49
2020/11/16,Phoenix,2.5,0,,70,92,54
2020/11/16,SF,2.9,0,,58,69,49
2020/11/16,Seattle,4.5,0.49,0,47,51,46
2020/11/18,Atlanta,5.4,0,0,50,64,38
2020/11/18,Boston,14.1,0,0,33,35,23
2020/11/18,Chicago,14.5,0,0,41,51,34
2020/11/18,Honolulu,9.2,0.05,,79,84,74
2020/11/18,Houston,6.5,0,0,60,77,44
2020/11/18,LA,8.5,0,,58,64,54
2020/11/18,Miami,13.2,0,,75,80,68
2020/11/18,NYC,17.9,0,0,38,39,33
2020/11/18,Phoenix,4.7,0,,74,89,61
2020/11/18,SF,7.4,0.13,,59,65,49
2020/11/18,Seattle,11,0.39,0,48,49,44
2020/11/19,Atlanta,7.6,0,0,49,62,37
2020/11/19,Boston,12.8,0,0,29,46,22
2020/11/19,Chicago,19.9,0,0,53,66,48
2020/11/19,Honolulu,12.3,0,,80,87,76
2020/11/19,Houston,7.4,0,0,63,78,52
2020/11/19,LA,5.6,0,,59,62,52
2020/11/19,Miami,14.5,0,,76,81,72
2020/11/19,NYC,9.8,0,0,39,50,33
2020/11/19,Phoenix,3.4,0,,73,87,60
2020/11/19,SF,6.3,0,,55,65,45
2020/11/19,Seattle,11.2,0.16,0,45,48,42
2020/11/20,Atlanta,4.5,0,0,54,70,42
2020/11/20,Boston,17,0,0,51,64,45
2020/11/20,Chicago,10.5,0,0,57,61,43
2020/11/20,Honolulu,11.4,0,,79,86,72
2020/11/20,Houston,8.3,0,0,70,82,62
2020/11/20,LA,3.6,0,,57,67,50
2020/11/20,Miami,11.4,0.16,,75,81,71
2020/11/20,NYC,10.3,0,0,53,64,47
2020/11/20,Phoenix,3.1,0,,72,87,59
2020/11/20,SF,3.6,0,,53,65,45
2020/11/20,Seattle,7.6,0.01,0,46,50,43
2020/11/21,Atlanta,1.8,0,0,59,72,47
2020/11/21,Boston,9.2,0,0,55,62,42
2020/11/21,Chicago,6.5,0,0,43,48,36
2020/11/21,Honolulu,16.1,0,,79,86,74
2020/11/21,Houston,6,0,0,69,81,57
2020/11/21,LA,3.6,0,,60,71,52
2020/11/21,Miami,8.3,0.44,,77,82,72
2020/11/21,NYC,8.9,0,0,59,65,50
2020/11/21,Phoenix,2.7,0,,72,85,61
2020/11/21,SF,2.2,0,,53,65,44
2020/11/21,Seattle,5.1,0.02,0,48,54,41
2020/11/22,Atlanta,4.3,0,0,59,71,51
2020/11/22,Boston,13.6,0,0,42,47,35
2020/11/22,Chicago,6.7,0,0,43,47,41
2020/11/22,Honolulu,17.9,0,,79,84,76
2020/11/22,Houston,4.7,0,0,70,85,60
2020/11/22,LA,4.5,0,,59,68,48
2020/11/22,Miami,4.9,0.27,,75,82,72
2020/11/22,NYC,13,0,0,50,61,46
2020/11/22,Phoenix,3.4,0,,71,84,60
2020/11/22,SF,9.4,0,,51,58,42
2020/11/22,Seattle,5.4,0.11,0,43,45,36
2020/11/23,Atlanta,11,0,0,56,62,43
2020/11/23,Boston,13.6,1.81,0,49,59,36
2020/11/23,Chicago,5.8,0,0,41,46,33
2020/11/23,Honolulu,13.4,0,,79,86,75
2020/11/23,Houston,6.5,0,0,64,65,52
2020/11/23,LA,4,0,,56,62,49
2020/11/23,Miami,6.7,0,,75,80,70
2020/11/23,NYC,16.6,0.68,0,56,61,45
2020/11/23,Phoenix,7.6,0,,69,80,58
2020/11/23,SF,8.7,0,,54,61,48
2020/11/23,Seattle,8.5,0.12,0,44,47,42
2020/11/24,Atlanta,9.4,0,0,49,61,40
2020/11/24,Boston,11.4,0,0,39,44,29
2020/11/24,Chicago,9.4,0.58,0.7,37,45,33
2020/11/24,Honolulu,12.5,0.02,,79,87,74
2020/11/24,Houston,8.5,0.04,0,64,80,56
2020/11/24,LA,5.6,0,,58,67,52
2020/11/24,Miami,9.6,0,,74,82,68
2020/11/24,NYC,11.2,0,0,46,50,44
2020/11/24,Phoenix,4.9,0,,65,72,53
2020/11/24,SF,6,0,,52,64,44
2020/11/24,Seattle,12.5,0.13,0,46,52,43
2020/11/25,Atlanta,9.6,0.29,0,57,72,48
2020/11/25,Boston,4.3,0.01,0,37,51,27
2020/11/25,Chicago,8.1,0.47,0,45,47,44
2020/11/25,Honolulu,13.4,0,,79,86,75
2020/11/25,Houston,6.9,0.08,0,71,74,51
2020/11/25,LA,5.4,0,,57,63,50
2020/11/25,Miami,13.2,0.03,,76,81,72
2020/11/25,NYC,7.4,0,0,50,56,45
2020/11/25,Phoenix,4.7,0,,59,72,48
2020/11/25,SF,13.2,0,,55,61,49
2020/11/25,Seattle,7.8,0.03,0,45,48,43
2020/11/26,Atlanta,5.1,0.69,0,65,74,53
2020/11/26,Boston,5.8,0.29,0,49,59,40
2020/11/26,Chicago,9.4,0,0,44,46,41
2020/11/26,Honolulu,10.5,0,,79,84,72
2020/11/26,Houston,6,0,0,61,76,50
2020/11/26,LA,4.5,0,,57,65,50
2020/11/26,Miami,6.7,0,,77,83,69
2020/11/26,NYC,7.6,0.88,0,59,67,54
2020/11/26,Phoenix,5.8,0,,58,72,45
2020/11/26,SF,10.7,0,,54,63,44
2020/11/26,Seattle,8.5,0,0,46,50,43
2020/11/28,Atlanta,6.7,0.12,0,59,68,51
2020/11/28,Boston,8.1,0,0,49,54,41
2020/11/28,Chicago,11,0,0,37,50,29
2020/11/28,Honolulu,9.2,0,,76,83,71
2020/11/28,Houston,8.5,1.72,0,65,67,60
2020/11/28,LA,4.5,0,,59,72,48
2020/11/28,Miami,2.2,0.04,,75,81,70
2020/11/28,NYC,8.5,0,0,54,57,47
2020/11/28,Phoenix,3.8,0,,57,71,44
2020/11/28,SF,2.2,0,,51,64,41
2020/11/28,Seattle,4.7,0.02,0,46,48,36
2020/11/29,Atlanta,8.1,1.28,0,55,56,52
2020/11/29,Boston,8.1,0,0,44,52,38
2020/11/29,Chicago,11.6,0,0,43,49,37
2020/11/29,Honolulu,8.1,0,,76,84,70
2020/11/29,Houston,12.3,0.25,0,59,60,49
2020/11/29,LA,5.1,0,,59,74,48
2020/11/29,Miami,5.1,0,,75,83,68
2020/11/29,NYC,5.8,0,0,49,56,42
2020/11/29,Phoenix,3.8,0,,58,73,44
2020/11/29,SF,3.8,0,,50,59,41
2020/11/29,Seattle,2.9,0,0,38,45,31
2020/11/30,Atlanta,17.2,0.26,0,48,56,34
2020/11/30,Boston,16.8,0.85,0,46,63,38
2020/11/30,Chicago,17,0,0,35,37,29
2020/11/30,Honolulu,6.9,0,,76,83,69
2020/11/30,Houston,11.6,0,0,50,57,37
2020/11/30,LA,4.7,0,,60,76,49
2020/11/30,Miami,9.2,0.11,,75,84,68
2020/11/30,NYC,15.4,1.23,0,56,67,48
2020/11/30,Phoenix,6.7,0,,63,74,49
2020/11/30,SF,7.8,0,,51,62,41
2020/11/30,Seattle,12.8,0.43,0,45,51,39
2020/12/1,Atlanta,11.6,0,0,35,44,29
2020/12/1,Boston,15.7,0.41,0,59,63,42
2020/12/1,Chicago,8.3,0,0,29,35,25
2020/12/1,Honolulu,6.3,0,,74,84,66
2020/12/1,Houston,6.7,0,0,45,63,30
2020/12/1,LA,4.9,0,,59,72,48
2020/12/1,Miami,9.6,0.01,,65,68,56
2020/12/1,NYC,13.9,0,0,56,60,40
2020/12/1,Phoenix,4.7,0,,58,71,45
2020/12/1,SF,5.1,0,,51,62,44
2020/12/1,Seattle,9.4,0,0,42,49,36
2020/12/2,Atlanta,7.2,0,0,38,54,28
2020/12/2,Boston,13.4,0,0,41,43,35
2020/12/2,Chicago,6.7,0,0,33,48,25
2020/12/2,Honolulu,6.3,0,,75,83,64
2020/12/2,Houston,9.6,1.03,0,57,61,53
2020/12/2,LA,3.8,0,,60,78,47
2020/12/2,Miami,7.4,0,,62,74,53
2020/12/2,NYC,16.3,0,0,42,45,39
2020/12/2,Phoenix,8.5,0,,58,69,44
2020/12/2,SF,4.7,0,,53,66,44
2020/12/2,Seattle,8.3,0,0,45,60,38
2020/12/4,Atlanta,10.1,0.12,0,51,60,41
2020/12/4,Boston,13.2,0.02,0,47,58,40
2020/12/4,Chicago,10.3,0,0,38,46,30
2020/12/4,Honolulu,11.6,0,,78,86,73
2020/12/4,Houston,5.1,0,0,49,60,42
2020/12/4,LA,4.7,0,,61,72,48
2020/12/4,Miami,6,0,,72,78,68
2020/12/4,NYC,9.2,0.13,0,50,53,47
2020/12/4,Phoenix,3.6,0,,53,68,41
2020/12/4,SF,2.9,0,,53,61,45
2020/12/4,Seattle,4,0,0,46,54,36
2020/12/5,Atlanta,9.8,0,0,45,57,37
2020/12/5,Boston,18.1,1.72,0.3,43,47,33
2020/12/5,Chicago,4.9,0,0,34,41,29
2020/12/5,Honolulu,7.2,0,,79,87,72
2020/12/5,Houston,2.2,0,0,46,58,36
2020/12/5,LA,4.9,0,,56,71,46
2020/12/5,Miami,3.1,0,,75,84,69
2020/12/5,NYC,16.8,1.01,0,46,48,41
2020/12/5,Phoenix,3.8,0,,54,71,42
2020/12/5,SF,4.5,0,,53,61,44
2020/12/5,Seattle,5.8,0,0,44,58,35
2020/12/6,Atlanta,4,0.05,0,46,58,37
2020/12/6,Boston,17.2,0,0,34,37,29
2020/12/6,Chicago,4.7,0,0,35,37,34
2020/12/6,Honolulu,5.8,0,,77,85,69
2020/12/6,Houston,5.6,0.02,0,54,66,42
2020/12/6,LA,4.5,0,,56,68,43
2020/12/6,Miami,3.6,0,,75,84,69
2020/12/6,NYC,20.6,0,0,41,43,36
2020/12/6,Phoenix,3.4,0,,56,71,42
2020/12/6,SF,4.7,0,,52,62,46
2020/12/6,Seattle,9.2,0.03,0,50,54,43
2020/12/7,Atlanta,13.6,0,0,45,49,34
2020/12/7,Boston,10.3,0,0,30,35,27
2020/12/7,Chicago,4,0,0,36,38,33
2020/12/7,Honolulu,8.3,0,,78,87,72
2020/12/7,Houston,4.5,0,0,54,67,42
2020/12/7,LA,2.9,0,,56,75,46
2020/12/7,Miami,8.7,1,,73,78,63
2020/12/7,NYC,10.3,0,0,37,42,34
2020/12/7,Phoenix,8.1,0,,60,80,44
2020/12/7,SF,4.5,0,,57,73,46
2020/12/7,Seattle,5.6,0,0,46,52,43
2020/12/8,Atlanta,12.1,0,0,38,49,31
2020/12/8,Boston,13.4,0,0,29,31,26
2020/12/8,Chicago,10.1,0,0,35,36,33
2020/12/8,Honolulu,9.2,0,,79,86,75
2020/12/8,Houston,2.5,0,0,54,74,39
2020/12/8,LA,3.8,0,,68,82,54
2020/12/8,Miami,8.5,0,,62,64,55
2020/12/8,NYC,15,0,0,35,38,32
2020/12/8,Phoenix,7.6,0,,67,79,52
2020/12/8,SF,4.3,0,,57,72,46
2020/12/8,Seattle,8.1,0.73,0,50,52,48
2020/12/10,Atlanta,2,0,0,53,69,40
2020/12/10,Boston,9.6,0,0,38,45,34
2020/12/10,Chicago,4.5,0,0,42,57,31
2020/12/10,Honolulu,4.9,0.04,,76,84,68
2020/12/10,Houston,5.1,0,0,59,78,43
2020/12/10,LA,4.7,0,,57,64,48
2020/12/10,Miami,3.4,0,,59,73,48
2020/12/10,NYC,10.5,0,0,44,50,39
2020/12/10,Phoenix,5.8,0.44,,60,61,52
2020/12/10,SF,11.2,0,,55,62,47
2020/12/10,Seattle,7.8,0.04,0,42,44,37
2020/12/11,Atlanta,4.3,0,0,54,67,41
2020/12/11,Boston,8.3,0,0,39,51,28
2020/12/11,Chicago,14.8,0.82,0,43,44,36
2020/12/11,Honolulu,8.7,0,,76,85,69
2020/12/11,Houston,6.5,0.55,0,67,77,57
2020/12/11,LA,4.9,0,,56,62,51
2020/12/11,Miami,5.1,0.14,,68,78,61
2020/12/11,NYC,6.9,0,0,47,55,38
2020/12/11,Phoenix,4.3,0,,54,65,48
2020/12/11,SF,9.2,0.29,,53,60,50
2020/12/11,Seattle,8.3,0,0,42,47,37
2020/12/12,Atlanta,6.9,0.02,0,58,67,51
2020/12/12,Boston,5.8,0.5,0,42,47,35
2020/12/12,Chicago,15.2,0.85,0,40,42,30
2020/12/12,Honolulu,11,0,,79,85,73
2020/12/12,Houston,6.5,0,0,65,67,51
2020/12/12,LA,5.1,0,,54,65,47
2020/12/12,Miami,6.7,0.35,,72,79,68
2020/12/12,NYC,5.8,0,0,50,58,43
2020/12/12,Phoenix,7.2,0,,56,66,47
2020/12/12,SF,11.4,0.02,,56,60,51
2020/12/12,Seattle,5.8,0,0,38,45,31
2020/12/13,Atlanta,4.5,0.02,0,60,68,53
2020/12/13,Boston,6.9,0,0,47,59,40
2020/12/13,Chicago,6.7,0,0,31,36,27
2020/12/13,Honolulu,4.9,0,,77,84,71
2020/12/13,Houston,12.3,0.63,0,59,70,45
2020/12/13,LA,8.3,0,,59,69,49
2020/12/13,Miami,4.5,0,,74,82,66
2020/12/13,NYC,10.3,0,0,56,62,49
2020/12/13,Phoenix,6.7,0,,54,61,40
2020/12/13,SF,9.4,0.39,,54,60,50
2020/12/13,Seattle,8.9,0.2,0,42,45,39
2020/12/14,Atlanta,17,0.43,0,56,66,39
2020/12/14,Boston,7.8,0.06,0,38,40,34
2020/12/14,Chicago,9.6,0,0,30,32,21
2020/12/14,Honolulu,8.7,0,,78,86,71
2020/12/14,Houston,9.2,0,0,46,49,38
2020/12/14,LA,10.1,0,,60,67,53
2020/12/14,Miami,5.4,0,,75,85,67
2020/12/14,NYC,10.3,0.23,0,44,49,38
2020/12/14,Phoenix,7.2,0,,52,63,44
2020/12/14,SF,6.9,0,,53,58,45
2020/12/14,Seattle,9.2,0.1,0,45,50,43
2020/12/16,Atlanta,8.5,0.32,0,42,44,40
2020/12/16,Boston,13.2,0.04,0.4,22,30,16
2020/12/16,Chicago,9.4,0,0,31,34,29
2020/12/16,Honolulu,8.5,0,,78,85,73
2020/12/16,Houston,8.3,0,0,47,53,35
2020/12/16,LA,5.1,0,,58,71,49
2020/12/16,Miami,5.8,0,,75,83,69
2020/12/16,NYC,21.3,0.35,5.6,31,33,28
2020/12/16,Phoenix,2.9,0,,51,64,40
2020/12/16,SF,4.5,0,,51,58,45
2020/12/16,Seattle,11.9,0.49,0,47,50,45
2020/12/17,Atlanta,12.1,0,0,39,42,32
2020/12/17,Boston,22.6,1.3,12.3,26,32,21
2020/12/17,Chicago,5.1,0,0,33,35,27
2020/12/17,Honolulu,8.5,0,,78,86,70
2020/12/17,Houston,1.6,0,0,42,58,31
2020/12/17,LA,6.9,0.01,,56,62,49
2020/12/17,Miami,7.4,0,,76,84,65
2020/12/17,NYC,17.9,0.34,4.5,30,34,26
2020/12/17,Phoenix,2.9,0,,52,63,42
2020/12/17,SF,14.5,0.44,,56,58,48
2020/12/17,Seattle,13.9,0.07,0,47,50,44
2020/12/18,Atlanta,7.2,0,0,38,53,30
2020/12/18,Boston,10.3,0,0,25,30,21
2020/12/18,Chicago,10.1,0,0,30,37,24
2020/12/18,Honolulu,18.6,0,,78,85,74
2020/12/18,Houston,8.5,0,0,47,66,35
2020/12/18,LA,4.7,0,,56,65,48
2020/12/18,Miami,8.3,0,,65,72,55
2020/12/18,NYC,10.5,0,0,30,33,27
2020/12/18,Phoenix,3.8,0,,51,65,40
2020/12/18,SF,4.9,0,,51,63,42
2020/12/18,Seattle,14.8,0.19,0,46,52,44
2020/12/19,Atlanta,6.7,0,0,41,53,30
2020/12/19,Boston,6,0,0,23,31,17
2020/12/19,Chicago,9.6,0,0,38,43,36
2020/12/19,Honolulu,14.1,0.02,,78,84,73
2020/12/19,Houston,7.2,0.71,0,61,65,53
2020/12/19,LA,4.7,0,,57,70,46
2020/12/19,Miami,4.7,0,,65,77,56
2020/12/19,NYC,4.7,0,0,29,34,24
2020/12/19,Phoenix,2.2,0,,53,68,40
2020/12/19,SF,2.7,0,,50,61,42
2020/12/19,Seattle,11.9,0.45,0,48,53,46
2020/12/20,Atlanta,4.9,0,0,48,56,43
2020/12/20,Boston,3.6,0.03,0,29,36,26
2020/12/20,Chicago,9.2,0,0,36,41,32
2020/12/20,Honolulu,11.2,0,,78,85,74
2020/12/20,Houston,3.8,0,0,56,69,45
2020/12/20,LA,4.9,0,,60,77,48
2020/12/20,Miami,5.6,0,,72,81,64
2020/12/20,NYC,4.3,0.01,0.1,35,40,32
2020/12/20,Phoenix,3.6,0,,53,69,40
2020/12/20,SF,2.5,0,,51,62,42
2020/12/20,Seattle,10.7,0.06,0,50,54,47
2020/12/22,Atlanta,8.7,0,0,51,62,41
2020/12/22,Boston,11.6,0,0,38,44,32
2020/12/22,Chicago,10.3,0,0,37,42,32
2020/12/22,Honolulu,5.6,0,,76,85,68
2020/12/22,Houston,6.5,0,0,56,72,43
2020/12/22,LA,5.1,0,,59,68,50
2020/12/22,Miami,7.2,0,,68,76,61
2020/12/22,NYC,13.6,0,0,43,48,40
2020/12/22,Phoenix,4.9,0,,58,70,45
2020/12/22,SF,6.3,0,,53,60,48
2020/12/22,Seattle,5.4,0,0,39,46,34
2020/12/23,Atlanta,7.6,0,0,48,60,37
2020/12/23,Boston,10.1,0,0,35,38,30
2020/12/23,Chicago,20.8,0.17,0,47,58,26
2020/12/23,Honolulu,4.9,0,,75,83,67
2020/12/23,Houston,10.1,0.22,0,68,81,55
2020/12/23,LA,4.7,0,,56,67,49
2020/12/23,Miami,8.1,0,,69,79,61
2020/12/23,NYC,8.9,0,0,42,45,39
2020/12/23,Phoenix,6.5,0,,55,69,41
2020/12/23,SF,7.6,0,,51,60,42
2020/12/23,Seattle,5.8,0,0,37,43,31
2020/12/24,Atlanta,12.1,1.31,0,52,56,31
2020/12/24,Boston,13,0,0,39,53,30
2020/12/24,Chicago,14.8,0,0.2,22,26,9
2020/12/24,Honolulu,6.7,0,,75,85,67
2020/12/24,Houston,15.4,0,0,52,55,39
2020/12/24,LA,6.9,0.01,,60,63,54
2020/12/24,Miami,10.1,0.09,,77,82,73
2020/12/24,NYC,17.2,0.17,0,50,62,42
2020/12/24,Phoenix,5.1,0,,52,61,38
2020/12/24,SF,5.4,0,,50,56,44
2020/12/24,Seattle,2.9,0,0,36,44,28
2020/12/25,Atlanta,13.2,0,0,30,35,24
2020/12/25,Boston,19.7,1.49,0,53,60,40
2020/12/25,Chicago,12.5,0,0,13,22,8
2020/12/25,Honolulu,6.9,0.09,,76,83,71
2020/12/25,Houston,3.4,0,0,48,65,36
2020/12/25,LA,5.6,0,,60,75,49
2020/12/25,Miami,10.3,0,,63,74,49
2020/12/25,NYC,21.7,0.74,0,56,63,31
2020/12/25,Phoenix,3.4,0,,54,71,42
2020/12/25,SF,9.6,0.16,,53,64,45
2020/12/25,Seattle,7.8,0.34,0,41,49,35
2020/12/26,Atlanta,6.5,0,0,31,48,22
2020/12/26,Boston,17,0,0,36,40,28
2020/12/26,Chicago,5.8,0,0,23,33,19
2020/12/26,Honolulu,10.3,0.15,,73,76,71
2020/12/26,Houston,4.9,0,0,51,70,37
2020/12/26,LA,4.5,0,,56,65,45
2020/12/26,Miami,4.9,0,,53,64,47
2020/12/26,NYC,15.9,0,0,31,34,26
2020/12/26,Phoenix,4,0,,56,70,44
2020/12/26,SF,8.7,0,,57,61,49
2020/12/26,Seattle,12.5,0.11,0,45,50,42
2020/12/27,Atlanta,4.9,0,0,41,58,29
2020/12/27,Boston,8.9,0,0,31,38,25
2020/12/27,Chicago,8.7,0,0,32,47,25
2020/12/27,Honolulu,11.4,0,,75,84,72
2020/12/27,Houston,6.3,0,0,61,74,49
2020/12/27,LA,5.8,0,,57,64,52
2020/12/27,Miami,8.1,0,,61,75,52
2020/12/27,NYC,6.5,0,0,32,40,27
2020/12/27,Phoenix,4,0,,56,71,43
2020/12/27,SF,4.7,0,,51,57,46
2020/12/27,Seattle,6.7,0.13,0,44,49,39
2020/12/28,Atlanta,4.3,0,0,46,61,33
2020/12/28,Boston,9.4,0,0,37,49,28
2020/12/28,Chicago,10.5,0,0,33,34,21
2020/12/28,Honolulu,5.1,0,,76,84,68
2020/12/28,Houston,6.7,0,0,64,76,53
2020/12/28,LA,7.4,1.63,,53,55,45
2020/12/28,Miami,8.5,0.01,,68,77,63
2020/12/28,NYC,7.8,0,0,43,52,36
2020/12/28,Phoenix,7.8,0,,61,68,50
2020/12/28,SF,9.2,0.02,,52,56,47
2020/12/28,Seattle,7.8,0,0,41,47,33
2020/12/29,Atlanta,5.8,0,0,52,66,39
2020/12/29,Boston,15.4,0,0,37,42,24
2020/12/29,Chicago,8.3,0.52,2.6,24,32,18
2020/12/29,Honolulu,4,0,,74,80,66
2020/12/29,Houston,15.4,0,0,64,73,57
2020/12/29,LA,6.7,0,,49,65,42
2020/12/29,Miami,10.5,0,,71,77,64
2020/12/29,NYC,16.1,0,0,42,45,32
2020/12/29,Phoenix,2.9,0,,53,61,44
2020/12/29,SF,4.3,0,,50,61,41
2020/12/29,Seattle,4.7,0.16,0,39,41,34
2020/12/30,Atlanta,10.1,0,0,51,54,44
2020/12/30,Boston,11.9,0,0,28,41,24
2020/12/30,Chicago,14.1,0.19,0,32,35,26
2020/12/30,Honolulu,10.5,0.01,,75,84,68
2020/12/30,Houston,9.6,0.45,0,69,76,57
2020/12/30,LA,4,0,,56,68,43
2020/12/30,Miami,18.1,0,,74,80,71
2020/12/30,NYC,10.1,0,0,35,45,30
2020/12/30,Phoenix,5.1,0,,52,65,40
2020/12/30,SF,7.6,0.04,,50,57,40
2020/12/30,Seattle,12.1,0.97,0,42,50,40
2020/12/31,Atlanta,7.2,0.02,0,49,56,44
2020/12/31,Boston,14.3,0.1,0,42,45,33
2020/12/31,Chicago,4,0,0,26,29,18
2020/12/31,Honolulu,12.5,0,,77,84,73
2020/12/31,Houston,11,0.82,0,63,69,45
2020/12/31,LA,8.5,0,,54,68,43
2020/12/31,Miami,16.6,0,,76,81,73
2020/12/31,NYC,10.7,0.53,0,46,50,38
2020/12/31,Phoenix,5.1,0,,51,60,41
2020/12/31,SF,9.8,0.03,,54,60,47
2020/12/31,Seattle,12.1,0.35,0,48,50,46
